trip_id,length,idle,anomaly_long,anomaly_idle
-8340444810992977280,9.438409743323977,True,True,True
-8337157930477466288,0.3149900788256147,False,False,False
-8335910471205215076,0.911376257168548,False,False,False
-8333727751045843068,8.544173420892374,True,True,True
-8331729771468018499,1.8093266599538822,False,False,False
-8330363588698600589,0.03699861109578011,False,False,False
-8330317107742339113,2.672706454349809,False,False,False
-8325187548356049296,1.1922888585417606,False,False,False
-8325077038827841413,0.0028946122008207432,True,False,True
-8320376191052238672,0.066255867845159,False,False,False
-8315478554436486625,0.7591026457306763,False,False,False
-8314814536904856733,0.48334966440984367,False,False,False
-8310871088247774252,0.32289475266572293,True,False,True
-8308580029250392798,0.3849780294483003,False,False,False
-8306224360398880593,0.9020260738928286,False,False,False
-8305727716457973125,0.016904282782705504,False,False,False
-8305718446668621664,0.8829472792399388,False,False,False
-8303962794893614666,0.9798305397816337,False,False,False
-8299323119744561749,0.3832252980557559,False,False,False
-8298490020243194321,0.037316944973799185,False,False,False
-8297875265760376772,1.5434795593678556,False,False,False
-8294534317566099618,0.5406053429190668,True,False,True
-8292927147931605799,0.6870918681361399,False,False,False
-8291695048817409751,1.050755283591587,False,False,False
-8291254216075166415,0.594939852021967,False,False,False
-8290120221131301998,1.076097860731143,False,False,False
-8290045250827949676,0.014320452748991326,True,False,True
-8287402021049492354,1.6702859323043526,False,False,False
-8284822053289541392,0.04003794212076652,False,False,False
-8282902172439792822,0.766610117774783,False,False,False
-8279387465735648039,0.41441531303781476,False,False,False
-8278669066161827053,1.4750030645677876,False,False,False
-8278337388807083961,0.03332891426135151,False,False,False
-8272308214788873176,0.8020321539600814,False,False,False
-8271278176065331993,0.0,False,False,False
-8266911546523599862,0.03525343028530223,False,False,False
-8266202692230952573,0.9387800309662703,False,False,False
-8265923527100449859,2.682782568082944,False,False,False
-8265310833921550108,0.9040432917385539,False,False,False
-8263390958684845791,1.5030013579616233,False,False,False
-8259468481260667465,1.2921922071643834,True,False,True
-8258980990402907929,2.007323622378264,False,False,False
-8258059490520385414,7.860325745367552,True,True,True
-8255836546902017442,0.7576765215744314,False,False,False
-8252446428184417766,0.7419510420369803,False,False,False
-8246002499118038778,0.5399216789067907,False,False,False
-8245863217873140286,3.9990893880776732,True,True,True
-8242162350951334868,0.0007102816342798595,False,False,False
-8240107845928136901,0.9392211517557169,False,False,False
-8239006628555904117,1.747649447192413,False,False,False
-8236884429740124602,0.7941886361629399,False,False,False
-8233696234684704552,0.3264319429614105,True,False,True
-8229806661791058765,8.237344868380049,True,True,True
-8229410190951772551,4.001264939871538,True,True,True
-8229319428089221814,6.156064046643909,True,True,True
-8225762949836913725,0.24358345734966488,True,False,True
-8225665319449591720,0.9049697365782449,False,False,False
-8223554223995449024,0.015135880517062503,False,False,False
-8222750542780822739,0.00019967855224076175,False,False,False
-8222012761637959974,1.3288629953907642,False,False,False
-8219304319650497592,0.003101529314071055,True,False,True
-8217316733594306036,0.0,False,False,False
-8214431821315062317,1.2225935367485796,False,False,False
-8213354008935812616,2.0728124792333986,False,False,False
-8212751772946737499,0.18654830953993234,False,False,False
-8208196281509727747,2.5708209453840016,False,False,False
-8207381251542952733,0.0,False,False,False
-8207281476960841297,0.05347174623268844,False,False,False
-8206725181289888676,0.39849978246161155,True,False,True
-8198320547824517928,0.011585943374912203,False,False,False
-8197097379916177833,0.004025928778109431,False,False,False
-8195415366884382614,1.3452138884718359,False,False,False
-8195372055370255689,1.4931957165180019,False,False,False
-8195173355039298853,0.16308496690062965,False,False,False
-8194172833588890297,1.1950481775261719,False,False,False
-8194046741937828688,0.5844691526371888,False,False,False
-8193259448061375658,0.3863235901967579,True,False,True
-8192684614482715300,0.4760596469064855,False,False,False
-8190904528737623780,0.5492389547293458,False,False,False
-8184690123576770111,5.999999928008037e-07,True,False,True
-8181275633579900653,2.1780768481436286,False,False,False
-8181083704490620061,0.004429742128780181,True,False,True
-8175948511559934029,0.8904055949196632,True,False,True
-8171752675930620709,0.018885768840338747,True,False,True
-8167330601591768097,0.003962407291728326,False,False,False
-8167000043335146660,0.703948077427123,False,False,False
-8166483986905229057,0.42230617876238846,False,False,False
-8158217055758484957,0.0021789981071151,False,False,False
-8158157705937013190,6.103234693437114,False,True,False
-8156828486508338454,1.6901408978281354,False,False,False
-8156310590003996510,0.32185380463109,False,False,False
-8154592753600368354,0.7496326913551176,False,False,False
-8150607418228709905,0.005808186226379096,True,False,True
-8150139326077592871,1.2541550765688179,True,False,True
-8149850741715143308,0.002483767003954311,True,False,True
-8147094532946573668,0.37221036887624837,False,False,False
-8140089923508527183,1.3152946451216452e-06,False,False,False
-8139907822413333541,0.7818183970808283,False,False,False
-8133852171419056023,12.577822903350356,True,True,True
-8133387753018168277,0.24056586021788498,True,False,True
-8132009309973206700,12.58084108047212,False,True,False
-8131584464949990243,0.2411479227159598,False,False,False
-8130480597241593051,0.41846999755793873,False,False,False
-8125861561360590357,0.8171561582973936,True,False,True
-8119466688570006760,0.000581377674143824,True,False,True
-8117943036309380395,2.6276159231366294,False,False,False
-8117782657339051149,0.011285382954834012,False,False,False
-8117088714946351219,1.8602873244486742,False,False,False
-8116937102904348049,0.3307730139449455,False,False,False
-8116200139251577672,0.00019026297590728477,False,False,False
-8115831131332456387,0.12961518402253042,False,False,False
-8112231973230736646,2.7333448882552,True,False,True
-8111504700417376024,0.28057492469269496,False,False,False
-8108035037707895567,0.6901565292020466,False,False,False
-8096500324493161259,0.01705213184792577,False,False,False
-8094474346831879752,0.0042125329591165,False,False,False
-8093312557245447247,0.8980838497297481,False,False,False
-8092012232508018684,0.4578251927319949,True,False,True
-8091893433057061559,0.41411984415391156,False,False,False
-8090279284983176392,0.0012916702700451039,False,False,False
-8080461368347772264,0.6011289590309568,False,False,False
-8073525404456182401,1.1207291135908548,True,False,True
-8069502928298980313,1.6028513627430647,False,False,False
-8064109443884906874,0.00036136818638230134,True,False,True
-8058261270812784482,0.33408880861701973,False,False,False
-8053663850712792931,1.6535800990043725,False,False,False
-8050424402688860783,1.6346131077814678,True,False,True
-8046795849725162496,0.9529556642357615,False,False,False
-8043259264599351545,0.6965175291722365,True,False,True
-8038693933819603025,0.18540681301466966,False,False,False
-8038022182392737093,3.8775596294417425,True,False,True
-8036740093537006646,2.0085619294716377,True,False,True
-8035992992354163894,0.6841892832049823,False,False,False
-8035796349766197350,1.1450571914621568,False,False,False
-8032795651206744448,1.6872570127895081,True,False,True
-8029531464647880806,0.4863186766168822,True,False,True
-8028303063233507776,0.09977434291731956,False,False,False
-8024404383123152490,1.2849624989095045,True,False,True
-8019342794055897519,2.0825701714964446,False,False,False
-8018530110646347236,2.4707434312921084,False,False,False
-8015996760759329079,0.057794394157286724,False,False,False
-7998639981258738258,0.3584956094890506,False,False,False
-7998087425312414659,5.0188181867233075,True,True,True
-7988147153648115676,1.626822141092847,False,False,False
-7987307780114814143,0.970098863704665,True,False,True
-7978578404408246718,0.6440199648761659,False,False,False
-7974359625962853154,0.8062256730223388,False,False,False
-7971345523749022510,2.4303115554620818,False,False,False
-7969441373772066932,2.4803317290212523,False,False,False
-7968756597840626328,2.048289994972019,False,False,False
-7967954025215743248,2.5583691968201254,False,False,False
-7956199500509528725,2.1095562493715567,False,False,False
-7953974992492323433,3.2221863422189587,True,False,True
-7953462330982828977,4.17543583222196,True,True,True
-7951021093398908831,5.501615781586297,True,True,True
-7949899714323286696,2.408683682471154,True,False,True
-7949870920455346767,5.136923802150411,False,True,False
-7947579773338731437,0.6170024174266053,False,False,False
-7946806052823226481,0.30749803742771464,True,False,True
-7942170514006441816,2.218228614877181,False,False,False
-7941408863319012217,0.0,False,False,False
-7941075694512493189,0.000322800247830385,False,False,False
-7936953565908276180,0.013082934441204879,False,False,False
-7933984518592514039,0.29745517847943215,False,False,False
-7933654687634728498,1.6300335508746184,False,False,False
-7929216513125858595,0.22261411852988258,False,False,False
-7922360423157489027,1.0301562083583686,False,False,False
-7921384788488218576,0.1098422540142266,False,False,False
-7921183253655759337,0.01118999175056992,False,False,False
-7917275890881329804,0.37844759910632564,False,False,False
-7912124434194841373,0.0,True,False,True
-7910760449230405532,0.0314328805337383,False,False,False
-7910700678779244348,0.008400544442034084,False,False,False
-7905349988095097120,0.9929250287915765,False,False,False
-7902387370180500190,0.23294267112574316,False,False,False
-7901053008847285256,0.6096073622691556,False,False,False
-7900788012030257306,0.16679220647273701,True,False,True
-7898402570652104059,0.18965913843735632,False,False,False
-7885835476344283113,1.319825307024987,False,False,False
-7880413632751000834,0.6289891004601629,False,False,False
-7877641447399508052,3.022898772456805,False,False,False
-7876363460764670227,0.7904131857806277,False,False,False
-7876250950563592614,0.0006105735009028335,False,False,False
-7875985104090114945,2.3159776259841207,True,False,True
-7875360760035017172,1.0334316974138802,False,False,False
-7870621866274811977,0.6895857519536042,True,False,True
-7867535705736574938,0.2336814578840116,False,False,False
-7866896394246408175,0.6551574189712575,False,False,False
-7864959320562053691,7.19750456301701,True,True,True
-7863772460356915631,1.752467852942165,False,False,False
-7863355990946317942,2.0825558377370026,False,False,False
-7861175308450598230,0.013964313241804345,False,False,False
-7859202715133839099,0.6138714134877996,False,False,False
-7857717181948795327,0.7598499387186537,False,False,False
-7856585368590655285,0.6775815087879581,False,False,False
-7855419200746146265,0.8757346190246884,False,False,False
-7849615434725108935,1.0744318290697292,True,False,True
-7848316798333755894,1.0760880282249914,False,False,False
-7848207225311059017,1.8414754984843438,False,False,False
-7846173577622031129,1.9517760753334155,True,False,True
-7843082553093087161,0.03554739183053973,False,False,False
-7837707433914926282,3.640186346493467,False,False,False
-7832008809052701587,2.0623762166657507,False,False,False
-7830844409562570421,0.15397087936740836,False,False,False
-7825628865470671909,0.016700617240007362,False,False,False
-7824008870286086411,1.0887729977099863,False,False,False
-7823935636981372991,3.257752964508818,True,False,True
-7821646143197236083,1.5996148301753057e-05,False,False,False
-7818459657213352220,0.6118206109402633,False,False,False
-7818060509673276617,0.5360077043724372,False,False,False
-7816299549584649028,0.0,True,False,True
-7815915394639734950,0.004555400098333252,False,False,False
-7809825451766757253,1.52711385307406,False,False,False
-7806795234114319491,0.4006797925634273,False,False,False
-7806140961910666486,1.5549307509223858,False,False,False
-7800961621608488827,1.3725174493359398,False,False,False
-7800371227275004070,0.0024454040304203897,False,False,False
-7798885121596826365,0.5298497829647745,False,False,False
-7792664339935966013,3.196246349948251,True,False,True
-7789453642740287330,9.871192303035059,True,True,True
-7787073808449571528,0.10553125395623376,False,False,False
-7786779652784528052,0.008314964439429702,True,False,True
-7785867046063854525,0.002951073815220267,False,False,False
-7783551238483899461,1.4268465622579165,False,False,False
-7782668303461167481,0.0011644858479147422,False,False,False
-7773004408098553822,0.0004954892259939779,True,False,True
-7770230102583185253,0.00014678504099242497,False,False,False
-7770020007107196217,0.05062579793743396,False,False,False
-7758357327035699490,0.027917484165095152,True,False,True
-7756166081785927085,0.00028484168728733775,True,False,True
-7751277610265018585,0.0026322402211921368,False,False,False
-7747289256296864945,8.583293446560933,True,True,True
-7744530726171952889,0.7848368197120847,True,False,True
-7741983295125897789,0.017627358008476566,False,False,False
-7732926204976165749,0.22440085843003382,True,False,True
-7731017331117679760,0.2791999157527793,False,False,False
-7729692348359451064,1.8133216105945422,True,False,True
-7725683860867375409,1.7831457099487131,False,False,False
-7723990505952626245,0.7716271924773903,False,False,False
-7723172846919741766,2.4903920616798736,True,False,True
-7719913586182816461,0.29645936192915157,False,False,False
-7718130955091694978,2.199096894460621,False,False,False
-7716177891999567741,0.4421193417135453,False,False,False
-7711155912476414697,2.9782923226408986,True,False,True
-7702446150240064556,0.38555764735514453,False,False,False
-7701017771334945096,2.04889786235262,True,False,True
-7701008832590288026,0.04782151280105436,False,False,False
-7697916163453727534,1.2853037576240554,True,False,True
-7696041898713935064,0.00045705200271811924,False,False,False
-7692737294496002707,1.0032461664116714,False,False,False
-7681971899824766110,0.4926915736501988,False,False,False
-7679718807994190260,4.339624783407537,False,True,False
-7678711618861177335,4.915473331028771,True,True,True
-7677134939396389326,3.909700388520635,False,False,False
-7677015512475631131,1.2435855726910021,True,False,True
-7672385566028916584,0.7261485051547873,False,False,False
-7664135888263400863,1.4905734585487012,False,False,False
-7663278269725754953,0.07868607944698504,False,False,False
-7661461845340248451,0.12412413009292697,False,False,False
-7661046370856351560,1.772507772751354,True,False,True
-7661027372537207296,1.0430598529369142,False,False,False
-7656800936050215615,3.524709023120005,True,False,True
-7655668624026792910,3.1437180549633146,False,False,False
-7654336269980506769,2.43524100768587,False,False,False
-7647147919945321561,0.45369793194657204,False,False,False
-7643938940048777368,1.0816042249689153,False,False,False
-7638138228703365445,1.5348328347502105,False,False,False
-7636345692308261004,1.4266062411868439,False,False,False
-7635627306637796057,3.5026028266689826,False,False,False
-7634747987064181514,0.10852815461560729,False,False,False
-7634469421914986457,6.741970961332962,True,True,True
-7633791678998223508,0.6293160903284425,True,False,True
-7632841973927298086,3.6348149922757518,False,False,False
-7631775296600500292,2.0737922652915395,False,False,False
-7627618503671803304,0.09666242675297247,False,False,False
-7623408468047664133,5.754959798700369,True,True,True
-7618524586624996232,0.6626157663265723,False,False,False
